Land Slope,Overall Qual,Overall Cond,Exter Qual,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Cars,Paved Drive,Pool QC,SalePrice,Misc Feature_Shed,Alley_Pave,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,MS Zoning_C (all),MS Zoning_RL,MS Zoning_RM,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 2_Norm,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1Story,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Hip,Roof Matl_CompShg,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Central Air_Y,Sale Type_COD,Sale Type_New,Sale Type_WD ,MS SubClass_30,MS SubClass_70,MS SubClass_85,MS SubClass_120,MS SubClass_160,ExtAsbShng,ExtBrkFace,ExtCemntBd,ExtHdBoard,ExtPlywood,ExtStucco,ExtVinylSd,ExtWd Sdng,ExtWdShing,Garage QualCond,Combined Sale Type_Con,Foundation_Other
0,5,5,0,0.0,0.0,1,319.0,0.0,0.0,971.0,1290.0,2,1.0,1422,0,0,1422,0.0,0.0,1,0,3,1,2.0,6,1,0,1.0,1.0,0,136500,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,6,5,0,2.0,0.0,0,338.0,0.0,0.0,292.0,630.0,4,1.0,630,690,0,1320,0.0,0.0,2,1,3,1,2.0,5,1,0,2.0,1.0,0,137000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0
0,7,6,1,2.0,1.0,1,983.0,0.0,0.0,692.0,1675.0,4,1.0,1688,0,0,1688,1.0,0.0,2,0,2,1,4.5,6,1,1,2.0,1.0,0,226500,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,7,5,0,2.0,0.0,3,637.0,0.0,0.0,663.0,1300.0,3,1.0,1341,0,0,1341,1.0,0.0,1,1,2,1,3.0,5,1,1,2.0,1.0,0,171500,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,5,5,0,0.0,0.0,2,483.0,0.0,0.0,428.0,911.0,3,1.0,954,0,0,954,0.0,0.0,1,0,3,1,2.0,6,1,0,2.0,1.0,0,132500,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,3,4,0,-0.5,-0.5,0,0.0,-0.5,0.0,0.0,0.0,1,0.5,1040,0,0,1040,0.0,0.0,2,0,2,2,2.0,6,1,0,2.0,1.0,0,87500,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1
0,7,5,0,0.0,0.0,0,681.0,0.0,0.0,177.0,858.0,4,1.0,872,917,0,1789,1.0,0.0,2,1,3,1,2.0,7,1,1,2.0,1.0,0,223000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,6,9,1,0.0,0.0,0,0.0,0.0,0.0,1319.0,1319.0,2,1.0,1537,0,0,1537,1.0,0.0,1,1,3,1,3.0,7,1,1,2.0,1.0,0,174000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,5,6,0,0.0,0.0,0,741.0,0.0,0.0,143.0,884.0,4,1.0,884,0,0,884,1.0,0.0,1,0,2,1,2.0,4,1,0,1.0,1.0,0,142000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,8,5,1,2.0,1.0,0,0.0,0.0,0.0,1489.0,1489.0,4,1.0,1489,0,0,1489,0.0,0.0,2,0,3,1,3.0,7,1,1,2.0,1.0,0,232600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,6,6,0,0.0,0.0,0,663.0,0.5,377.0,0.0,1040.0,1,1.0,1309,0,0,1309,1.0,0.0,1,1,3,1,3.0,5,1,1,2.0,1.0,1,181000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,6,4,0,2.0,0.0,0,837.0,0.0,0.0,105.0,942.0,3,1.0,1291,1230,0,2521,1.0,0.0,2,1,5,1,2.0,10,-3,1,2.0,1.0,0,151400,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0
0,8,5,1,2.0,0.0,0,0.0,0.0,0.0,1626.0,1626.0,4,1.0,1634,0,0,1634,0.0,0.0,2,0,3,1,3.0,7,1,1,3.0,1.0,0,250000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,7,5,0,2.0,0.0,0,394.0,0.0,0.0,586.0,980.0,2,1.0,980,734,0,1714,0.0,0.0,2,1,3,1,2.0,7,1,1,2.0,1.0,0,196500,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,7,8,0,0.0,0.0,0,0.0,0.0,0.0,819.0,819.0,2,0.5,1312,1142,0,2454,0.0,0.0,2,0,3,1,2.0,8,1,1,2.0,0.0,0,185000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,6,5,0,0.0,0.0,2,955.0,0.0,0.0,261.0,1216.0,2,1.0,1216,0,0,1216,1.0,0.0,1,0,3,1,2.0,5,1,0,1.0,1.0,0,113000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,8,6,1,2.0,0.0,2,945.0,0.0,0.0,474.0,1419.0,4,1.0,1419,0,0,1419,1.0,0.0,2,0,2,1,3.0,7,1,1,2.0,1.0,0,392000,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,6,5,0,2.0,1.0,3,945.0,0.0,0.0,0.0,945.0,2,1.0,980,0,0,980,0.0,2.0,2,0,4,0,2.0,4,1,0,0.0,1.0,0,127500,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0
0,6,5,1,2.0,0.0,0,417.0,0.0,0.0,339.0,756.0,4,1.0,769,804,0,1573,0.0,0.0,2,1,3,1,3.0,4,1,0,2.0,1.0,0,177000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0
0,6,5,1,2.0,0.0,2,0.0,0.0,0.0,1158.0,1158.0,4,1.0,1158,1285,0,2443,0.0,0.0,2,1,4,1,3.0,9,0,1,3.0,1.0,0,265000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,8,5,1,4.0,0.0,1,901.0,0.0,0.0,319.0,1220.0,4,1.0,1220,1142,0,2362,1.0,0.0,2,1,3,1,3.0,8,1,2,2.0,1.0,0,312500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,10,9,2,0.0,0.0,0,0.0,0.0,0.0,1237.0,1237.0,3,1.0,1521,1254,0,2775,0.0,0.0,3,1,3,1,3.0,9,1,1,2.0,1.0,0,325000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,8,8,1,2.0,1.0,3,1733.0,1.0,92.0,189.0,2014.0,3,1.0,2014,0,0,2014,1.0,0.0,2,0,2,1,3.0,6,-3,2,3.0,1.0,0,275000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,7,5,1,2.0,0.0,0,565.0,0.0,0.0,638.0,1203.0,4,1.0,1214,1306,0,2520,0.0,0.0,2,1,4,1,3.0,9,1,1,3.0,1.0,0,290000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,6,6,0,0.0,0.0,3,126.0,3.0,859.0,223.0,1208.0,4,1.0,1494,0,0,1494,1.0,0.0,2,0,3,1,2.0,7,1,2,2.0,1.0,0,169000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
0,5,7,0,0.0,0.0,0,616.0,0.0,0.0,0.0,616.0,3,1.0,616,0,0,616,0.0,0.0,1,0,2,1,2.0,4,1,0,1.0,1.0,0,89000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,6,5,0,2.0,0.0,0,0.0,0.0,0.0,789.0,789.0,3,1.0,789,676,0,1465,0.0,0.0,2,1,3,1,2.0,7,1,1,2.0,1.0,0,180400,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,8,5,1,2.0,0.0,0,1124.0,-0.5,479.0,1603.0,3206.0,4,1.0,1629,0,0,1629,1.0,0.0,2,0,3,1,3.0,7,1,1,3.0,1.0,0,284000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,5,5,0,0.0,0.0,0,456.0,0.0,0.0,456.0,912.0,4,0.5,912,0,0,912,0.0,0.0,1,0,2,1,2.0,5,1,0,1.0,1.0,0,114500,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,7,5,1,2.0,0.0,2,24.0,0.0,0.0,1528.0,1552.0,4,1.0,1552,0,0,1552,0.0,0.0,2,0,3,1,3.0,7,1,0,3.0,1.0,0,212900,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,7,5,1,2.0,0.0,0,0.0,0.0,0.0,1413.0,1413.0,4,1.0,1430,0,0,1430,0.0,0.0,2,0,3,1,3.0,6,1,0,2.0,1.0,0,187100,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,6,5,0,2.0,0.0,0,419.0,0.0,0.0,310.0,729.0,3,1.0,729,729,0,1458,0.0,0.0,2,1,2,1,2.0,5,1,1,2.0,1.0,0,176000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0
0,6,6,0,2.0,0.0,0,813.0,0.0,0.0,675.0,1488.0,4,1.0,1488,0,0,1488,0.0,1.0,2,0,3,1,2.0,7,1,2,2.0,1.0,0,215000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,7,5,1,2.0,0.0,0,490.0,0.0,0.0,280.0,770.0,4,1.0,770,812,0,1582,0.0,0.0,2,1,3,1,3.0,6,1,0,2.0,1.0,0,185900,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,4,6,0,0.0,0.0,0,375.0,1.0,239.0,250.0,864.0,2,1.0,864,0,0,864,0.0,0.0,1,0,3,1,3.0,5,1,0,2.0,1.0,0,120500,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,5,5,1,2.0,1.0,2,0.0,0.0,0.0,732.0,732.0,4,1.0,734,1104,0,1838,0.0,0.0,2,1,4,1,2.0,7,1,1,2.0,1.0,0,192140,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,5,9,1,0.0,0.0,0,641.0,0.0,0.0,175.0,816.0,4,1.0,816,0,0,816,0.0,1.0,1,0,3,1,3.0,5,1,1,1.0,1.0,0,130500,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,4,3,0,-0.5,-0.5,0,0.0,-0.5,0.0,0.0,0.0,2,0.0,1088,441,0,1529,0.0,0.0,2,0,4,1,2.0,9,-2,0,1.0,0.0,0,98000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1
0,9,5,1,2.0,0.0,3,2085.0,0.0,0.0,186.0,2271.0,4,1.0,2276,0,0,2276,1.0,0.0,2,0,3,1,4.5,7,1,2,3.0,1.0,0,475000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,5,2,0,-0.25,-1.0,0,0.0,0.0,0.0,961.0,961.0,3,0.0,1077,0,0,1077,0.0,0.0,1,0,2,1,2.0,6,-3,0,1.0,0.0,0,67000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
0,8,5,1,4.0,0.0,0,1288.0,0.0,0.0,294.0,1582.0,4,1.0,1610,551,0,2161,1.0,0.0,1,1,3,1,4.5,8,1,1,3.0,1.0,0,325624,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,7,5,1,2.0,0.0,0,1392.0,0.0,0.0,17.0,1409.0,4,1.0,1409,0,0,1409,1.0,0.0,1,1,1,1,3.0,4,1,1,2.0,1.0,0,245000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,5,5,0,0.0,0.0,0,646.0,0.0,0.0,468.0,1114.0,4,1.0,1114,0,0,1114,1.0,0.0,1,1,3,1,3.0,6,1,0,2.0,1.0,0,159000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,5,7,0,0.0,0.0,0,836.0,0.0,0.0,237.0,1073.0,2,1.0,1073,0,0,1073,1.0,0.0,1,1,3,1,2.0,6,1,0,2.0,1.0,0,156000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,10,5,2,4.0,0.0,3,1767.0,2.0,539.0,788.0,3094.0,4,1.0,2402,0,0,2402,1.0,0.0,2,0,2,1,4.5,10,1,2,3.0,1.0,0,555000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,6,6,0,2.0,0.0,0,660.0,0.0,0.0,572.0,1232.0,2,1.0,1232,0,0,1232,0.0,0.0,2,0,3,1,2.0,6,1,0,2.0,1.0,0,162500,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
